d00d81b4494485f4d1ec32f0d9e19b8782d3cdc20e4b8b0df583542a3584eb97,EGC 102 / Digital Design,A
d00d81b4494485f4d1ec32f0d9e19b8782d3cdc20e4b8b0df583542a3584eb97,EGC 111 / Programming 1A (C Programming),A
d00d81b4494485f4d1ec32f0d9e19b8782d3cdc20e4b8b0df583542a3584eb97,EGC 112 / Programming 1B (Python Programming),A
d00d81b4494485f4d1ec32f0d9e19b8782d3cdc20e4b8b0df583542a3584eb97,GNL 101 / English,A
d00d81b4494485f4d1ec32f0d9e19b8782d3cdc20e4b8b0df583542a3584eb97,GNL 102 / Physical Education 1,A
d00d81b4494485f4d1ec32f0d9e19b8782d3cdc20e4b8b0df583542a3584eb97,HSS 111 / Economics-1,A
fc4535a76a801757ff741a0cf4f9aef52866e36e06aacc43239945bd0cca113c,AMS 101 / Probability & Statistics,A
fc4535a76a801757ff741a0cf4f9aef52866e36e06aacc43239945bd0cca113c,AMS 103 / Calculus,A
fc4535a76a801757ff741a0cf4f9aef52866e36e06aacc43239945bd0cca113c,EGC 102 / Digital Design,A
fc4535a76a801757ff741a0cf4f9aef52866e36e06aacc43239945bd0cca113c,EGC 111 / Programming 1A (C Programming),A
fc4535a76a801757ff741a0cf4f9aef52866e36e06aacc43239945bd0cca113c,EGC 112 / Programming 1B (Python Programming),A
fc4535a76a801757ff741a0cf4f9aef52866e36e06aacc43239945bd0cca113c,GNL 101 / English,A
fc4535a76a801757ff741a0cf4f9aef52866e36e06aacc43239945bd0cca113c,GNL 102 / Physical Education 1,A
fc4535a76a801757ff741a0cf4f9aef52866e36e06aacc43239945bd0cca113c,HSS 111 / Economics-1,A
086ffcfc64ba1b317ff114d2d3dc632675ae75ee82788a8fa0b31e6be050394d,AMS 101 / Probability & Statistics,A
086ffcfc64ba1b317ff114d2d3dc632675ae75ee82788a8fa0b31e6be050394d,AMS 103 / Calculus,A
086ffcfc64ba1b317ff114d2d3dc632675ae75ee82788a8fa0b31e6be050394d,EGC 102 / Digital Design,A
086ffcfc64ba1b317ff114d2d3dc632675ae75ee82788a8fa0b31e6be050394d,EGC 111 / Programming 1A (C Programming),A
086ffcfc64ba1b317ff114d2d3dc632675ae75ee82788a8fa0b31e6be050394d,EGC 112 / Programming 1B (Python Programming),A
086ffcfc64ba1b317ff114d2d3dc632675ae75ee82788a8fa0b31e6be050394d,GNL 101 / English,A
086ffcfc64ba1b317ff114d2d3dc632675ae75ee82788a8fa0b31e6be050394d,GNL 102 / Physical Education 1,A
086ffcfc64ba1b317ff114d2d3dc632675ae75ee82788a8fa0b31e6be050394d,HSS 111 / Economics-1,A
12ae1a0812d9869c189cd2ab37bbcd050dc0f5d9f75fc862afe63ca48f9cfbdf,AMS 102 / Probability & Random Process,A
12ae1a0812d9869c189cd2ab37bbcd050dc0f5d9f75fc862afe63ca48f9cfbdf,AMS 103 / Calculus,A
12ae1a0812d9869c189cd2ab37bbcd050dc0f5d9f75fc862afe63ca48f9cfbdf,EGC 102 / Digital Design,A
12ae1a0812d9869c189cd2ab37bbcd050dc0f5d9f75fc862afe63ca48f9cfbdf,EGC 111 / Programming 1A (C Programming),A
12ae1a0812d9869c189cd2ab37bbcd050dc0f5d9f75fc862afe63ca48f9cfbdf,EGC 112 / Programming 1B (Python Programming),A
12ae1a0812d9869c189cd2ab37bbcd050dc0f5d9f75fc862afe63ca48f9cfbdf,GNL 101 / English,A
12ae1a0812d9869c189cd2ab37bbcd050dc0f5d9f75fc862afe63ca48f9cfbdf,GNL 102 / Physical Education 1,A
12ae1a0812d9869c189cd2ab37bbcd050dc0f5d9f75fc862afe63ca48f9cfbdf,HSS 111 / Economics-1,A
fc5f93239ec1b27fd8bf7174a1f68e953d57e0b86e3c910135d02658a01a26ed,AMS 102 / Probability & Random Process,A
fc5f93239ec1b27fd8bf7174a1f68e953d57e0b86e3c910135d02658a01a26ed,AMS 103 / Calculus,A
fc5f93239ec1b27fd8bf7174a1f68e953d57e0b86e3c910135d02658a01a26ed,EGC 103 / Introduction to Computer Architecture and Operating Systems,A
fc5f93239ec1b27fd8bf7174a1f68e953d57e0b86e3c910135d02658a01a26ed,EGC 111 / Programming 1A (C Programming),A
fc5f93239ec1b27fd8bf7174a1f68e953d57e0b86e3c910135d02658a01a26ed,EGC 112 / Programming 1B (Python Programming),A
fc5f93239ec1b27fd8bf7174a1f68e953d57e0b86e3c910135d02658a01a26ed,GNL 101 / English,A
fc5f93239ec1b27fd8bf7174a1f68e953d57e0b86e3c910135d02658a01a26ed,GNL 102 / Physical Education 1,A
fc5f93239ec1b27fd8bf7174a1f68e953d57e0b86e3c910135d02658a01a26ed,HSS 111 / Economics-1,A
c6cf0e9f4f57181fc2b5e6ffd2ee594c8e6f1e38195dcea45e0010da2b9697a2,AMS 101 / Probability & Statistics,A
c6cf0e9f4f57181fc2b5e6ffd2ee594c8e6f1e38195dcea45e0010da2b9697a2,AMS 103 / Calculus,A
c6cf0e9f4f57181fc2b5e6ffd2ee594c8e6f1e38195dcea45e0010da2b9697a2,EGC 102 / Digital Design,A
c6cf0e9f4f57181fc2b5e6ffd2ee594c8e6f1e38195dcea45e0010da2b9697a2,EGC 111 / Programming 1A (C Programming),A
c6cf0e9f4f57181fc2b5e6ffd2ee594c8e6f1e38195dcea45e0010da2b9697a2,EGC 112 / Programming 1B (Python Programming),A
c6cf0e9f4f57181fc2b5e6ffd2ee594c8e6f1e38195dcea45e0010da2b9697a2,GNL 101 / English,A
c6cf0e9f4f57181fc2b5e6ffd2ee594c8e6f1e38195dcea45e0010da2b9697a2,GNL 102 / Physical Education 1,A
c6cf0e9f4f57181fc2b5e6ffd2ee594c8e6f1e38195dcea45e0010da2b9697a2,HSS 111 / Economics-1,A
b15d5216e7bb4d4c6e93ba77511c20120e22a080072ad35fb4bfcfbfe8497096,AMS 101 / Probability & Statistics,A
b15d5216e7bb4d4c6e93ba77511c20120e22a080072ad35fb4bfcfbfe8497096,AMS 103 / Calculus,A
b15d5216e7bb4d4c6e93ba77511c20120e22a080072ad35fb4bfcfbfe8497096,EGC 102 / Digital Design,A
b15d5216e7bb4d4c6e93ba77511c20120e22a080072ad35fb4bfcfbfe8497096,EGC 111 / Programming 1A (C Programming),A
b15d5216e7bb4d4c6e93ba77511c20120e22a080072ad35fb4bfcfbfe8497096,EGC 112 / Programming 1B (Python Programming),A
b15d5216e7bb4d4c6e93ba77511c20120e22a080072ad35fb4bfcfbfe8497096,GNL 101 / English,A
b15d5216e7bb4d4c6e93ba77511c20120e22a080072ad35fb4bfcfbfe8497096,GNL 102 / Physical Education 1,A
b15d5216e7bb4d4c6e93ba77511c20120e22a080072ad35fb4bfcfbfe8497096,HSS 111 / Economics-1,A
cf5964ae64e521c6ec8e22b8f435f9476fd02cfb1864382542eeb7721aff7961,AMS 101 / Probability & Statistics,A
cf5964ae64e521c6ec8e22b8f435f9476fd02cfb1864382542eeb7721aff7961,AMS 103 / Calculus,A
cf5964ae64e521c6ec8e22b8f435f9476fd02cfb1864382542eeb7721aff7961,EGC 102 / Digital Design,A
cf5964ae64e521c6ec8e22b8f435f9476fd02cfb1864382542eeb7721aff7961,EGC 111 / Programming 1A (C Programming),A
cf5964ae64e521c6ec8e22b8f435f9476fd02cfb1864382542eeb7721aff7961,EGC 112 / Programming 1B (Python Programming),A
cf5964ae64e521c6ec8e22b8f435f9476fd02cfb1864382542eeb7721aff7961,GNL 101 / English,A
cf5964ae64e521c6ec8e22b8f435f9476fd02cfb1864382542eeb7721aff7961,GNL 102 / Physical Education 1,A
cf5964ae64e521c6ec8e22b8f435f9476fd02cfb1864382542eeb7721aff7961,HSS 111 / Economics-1,A
3688c2efd3c76a60f7c54c193bdde89f2cb99a219441f06185704716bd7dadab,AMS 101 / Probability & Statistics,A
3688c2efd3c76a60f7c54c193bdde89f2cb99a219441f06185704716bd7dadab,AMS 103 / Calculus,A
3688c2efd3c76a60f7c54c193bdde89f2cb99a219441f06185704716bd7dadab,EGC 102 / Digital Design,A
3688c2efd3c76a60f7c54c193bdde89f2cb99a219441f06185704716bd7dadab,EGC 111 / Programming 1A (C Programming),A
3688c2efd3c76a60f7c54c193bdde89f2cb99a219441f06185704716bd7dadab,EGC 112 / Programming 1B (Python Programming),A
3688c2efd3c76a60f7c54c193bdde89f2cb99a219441f06185704716bd7dadab,GNL 101 / English,A
3688c2efd3c76a60f7c54c193bdde89f2cb99a219441f06185704716bd7dadab,GNL 102 / Physical Education 1,A
3688c2efd3c76a60f7c54c193bdde89f2cb99a219441f06185704716bd7dadab,HSS 111 / Economics-1,A
d1a0f222c5a5f4aa162360029e31bdbb615b9ed07258549daea638de76a57d9f,AMS 102 / Probability & Random Process,A
d1a0f222c5a5f4aa162360029e31bdbb615b9ed07258549daea638de76a57d9f,AMS 103 / Calculus,A
d1a0f222c5a5f4aa162360029e31bdbb615b9ed07258549daea638de76a57d9f,EGC 103 / Introduction to Computer Architecture and Operating Systems,A
d1a0f222c5a5f4aa162360029e31bdbb615b9ed07258549daea638de76a57d9f,EGC 111 / Programming 1A (C Programming),A
d1a0f222c5a5f4aa162360029e31bdbb615b9ed07258549daea638de76a57d9f,EGC 112 / Programming 1B (Python Programming),A
d1a0f222c5a5f4aa162360029e31bdbb615b9ed07258549daea638de76a57d9f,GNL 101 / English,A
d1a0f222c5a5f4aa162360029e31bdbb615b9ed07258549daea638de76a57d9f,GNL 102 / Physical Education 1,A
d1a0f222c5a5f4aa162360029e31bdbb615b9ed07258549daea638de76a57d9f,HSS 111 / Economics-1,A
935630f7a377eeec28ddb2f1e80dd4bee8cee5362051198fdf08960151906ac4,AMS 101 / Probability & Statistics,A
935630f7a377eeec28ddb2f1e80dd4bee8cee5362051198fdf08960151906ac4,AMS 103 / Calculus,A
935630f7a377eeec28ddb2f1e80dd4bee8cee5362051198fdf08960151906ac4,EGC 102 / Digital Design,A
935630f7a377eeec28ddb2f1e80dd4bee8cee5362051198fdf08960151906ac4,EGC 111 / Programming 1A (C Programming),A
935630f7a377eeec28ddb2f1e80dd4bee8cee5362051198fdf08960151906ac4,EGC 112 / Programming 1B (Python Programming),A
935630f7a377eeec28ddb2f1e80dd4bee8cee5362051198fdf08960151906ac4,GNL 101 / English,A
935630f7a377eeec28ddb2f1e80dd4bee8cee5362051198fdf08960151906ac4,GNL 102 / Physical Education 1,A
935630f7a377eeec28ddb2f1e80dd4bee8cee5362051198fdf08960151906ac4,HSS 111 / Economics-1,A
62839fa34b47e5d459cb703cc83105f9c3425e14f87cb6bfa39ed1de9c1310a5,AMS 101 / Probability & Statistics,A
62839fa34b47e5d459cb703cc83105f9c3425e14f87cb6bfa39ed1de9c1310a5,AMS 103 / Calculus,A
62839fa34b47e5d459cb703cc83105f9c3425e14f87cb6bfa39ed1de9c1310a5,EGC 102 / Digital Design,A
62839fa34b47e5d459cb703cc83105f9c3425e14f87cb6bfa39ed1de9c1310a5,EGC 111 / Programming 1A (C Programming),A
62839fa34b47e5d459cb703cc83105f9c3425e14f87cb6bfa39ed1de9c1310a5,EGC 112 / Programming 1B (Python Programming),A
62839fa34b47e5d459cb703cc83105f9c3425e14f87cb6bfa39ed1de9c1310a5,GNL 101 / English,A
62839fa34b47e5d459cb703cc83105f9c3425e14f87cb6bfa39ed1de9c1310a5,GNL 102 / Physical Education 1,A
62839fa34b47e5d459cb703cc83105f9c3425e14f87cb6bfa39ed1de9c1310a5,HSS 111 / Economics-1,A
c83a7274a4738fc1bebdd837dd35a9a6919089c760716db2da5e1ecc618beb17,AMS 101 / Probability & Statistics,A
c83a7274a4738fc1bebdd837dd35a9a6919089c760716db2da5e1ecc618beb17,AMS 103 / Calculus,A
c83a7274a4738fc1bebdd837dd35a9a6919089c760716db2da5e1ecc618beb17,EGC 102 / Digital Design,A
c83a7274a4738fc1bebdd837dd35a9a6919089c760716db2da5e1ecc618beb17,EGC 111 / Programming 1A (C Programming),A
c83a7274a4738fc1bebdd837dd35a9a6919089c760716db2da5e1ecc618beb17,EGC 112 / Programming 1B (Python Programming),A
c83a7274a4738fc1bebdd837dd35a9a6919089c760716db2da5e1ecc618beb17,GNL 101 / English,A
c83a7274a4738fc1bebdd837dd35a9a6919089c760716db2da5e1ecc618beb17,GNL 102 / Physical Education 1,A
c83a7274a4738fc1bebdd837dd35a9a6919089c760716db2da5e1ecc618beb17,HSS 111 / Economics-1,A
6fc6301aa6396c67ea7ec49ad72ee653dbe53f087da5a297e10376304b8914e9,AMS 102 / Probability & Random Process,A
6fc6301aa6396c67ea7ec49ad72ee653dbe53f087da5a297e10376304b8914e9,AMS 103 / Calculus,A
6fc6301aa6396c67ea7ec49ad72ee653dbe53f087da5a297e10376304b8914e9,EGC 103 / Introduction to Computer Architecture and Operating Systems,A
6fc6301aa6396c67ea7ec49ad72ee653dbe53f087da5a297e10376304b8914e9,EGC 111 / Programming 1A (C Programming),A
6fc6301aa6396c67ea7ec49ad72ee653dbe53f087da5a297e10376304b8914e9,EGC 112 / Programming 1B (Python Programming),A
6fc6301aa6396c67ea7ec49ad72ee653dbe53f087da5a297e10376304b8914e9,GNL 101 / English,A
6fc6301aa6396c67ea7ec49ad72ee653dbe53f087da5a297e10376304b8914e9,GNL 102 / Physical Education 1,A
6fc6301aa6396c67ea7ec49ad72ee653dbe53f087da5a297e10376304b8914e9,HSS 111 / Economics-1,A
3fc1f8f534dac78c2c43ba13642a85f3833dcec4c41533afb2b2753f723d197b,AMS 101 / Probability & Statistics,A
3fc1f8f534dac78c2c43ba13642a85f3833dcec4c41533afb2b2753f723d197b,AMS 103 / Calculus,A
3fc1f8f534dac78c2c43ba13642a85f3833dcec4c41533afb2b2753f723d197b,EGC 102 / Digital Design,A
3fc1f8f534dac78c2c43ba13642a85f3833dcec4c41533afb2b2753f723d197b,EGC 111 / Programming 1A (C Programming),A
3fc1f8f534dac78c2c43ba13642a85f3833dcec4c41533afb2b2753f723d197b,EGC 112 / Programming 1B (Python Programming),A
3fc1f8f534dac78c2c43ba13642a85f3833dcec4c41533afb2b2753f723d197b,GNL 101 / English,A
3fc1f8f534dac78c2c43ba13642a85f3833dcec4c41533afb2b2753f723d197b,GNL 102 / Physical Education 1,A
3fc1f8f534dac78c2c43ba13642a85f3833dcec4c41533afb2b2753f723d197b,HSS 111 / Economics-1,A
68f6c0f7555487053d52a5dac27694e20ce2f620851667e85124e4b49a004139,AMS 101 / Probability & Statistics,A
68f6c0f7555487053d52a5dac27694e20ce2f620851667e85124e4b49a004139,AMS 103 / Calculus,A
68f6c0f7555487053d52a5dac27694e20ce2f620851667e85124e4b49a004139,EGC 102 / Digital Design,A
68f6c0f7555487053d52a5dac27694e20ce2f620851667e85124e4b49a004139,EGC 111 / Programming 1A (C Programming),A
68f6c0f7555487053d52a5dac27694e20ce2f620851667e85124e4b49a004139,EGC 112 / Programming 1B (Python Programming),A
68f6c0f7555487053d52a5dac27694e20ce2f620851667e85124e4b49a004139,GNL 101 / English,A
68f6c0f7555487053d52a5dac27694e20ce2f620851667e85124e4b49a004139,GNL 102 / Physical Education 1,A
68f6c0f7555487053d52a5dac27694e20ce2f620851667e85124e4b49a004139,HSS 111 / Economics-1,A
7950cd2b2d890996d30cde69a91246e6bbcf8fdee5604274f30ae779c909ab63,AMS 101 / Probability & Statistics,A
7950cd2b2d890996d30cde69a91246e6bbcf8fdee5604274f30ae779c909ab63,AMS 103 / Calculus,A
7950cd2b2d890996d30cde69a91246e6bbcf8fdee5604274f30ae779c909ab63,EGC 102 / Digital Design,A
7950cd2b2d890996d30cde69a91246e6bbcf8fdee5604274f30ae779c909ab63,EGC 111 / Programming 1A (C Programming),A
7950cd2b2d890996d30cde69a91246e6bbcf8fdee5604274f30ae779c909ab63,EGC 112 / Programming 1B (Python Programming),A
7950cd2b2d890996d30cde69a91246e6bbcf8fdee5604274f30ae779c909ab63,GNL 101 / English,A
7950cd2b2d890996d30cde69a91246e6bbcf8fdee5604274f30ae779c909ab63,GNL 102 / Physical Education 1,A
7950cd2b2d890996d30cde69a91246e6bbcf8fdee5604274f30ae779c909ab63,HSS 111 / Economics-1,A
e85f9e8320fd788ea9be0210dc7674a63d623c33b3915cae28d407e8dc198eb2,AMS 101 / Probability & Statistics,A
e85f9e8320fd788ea9be0210dc7674a63d623c33b3915cae28d407e8dc198eb2,AMS 103 / Calculus,A
e85f9e8320fd788ea9be0210dc7674a63d623c33b3915cae28d407e8dc198eb2,EGC 102 / Digital Design,A
e85f9e8320fd788ea9be0210dc7674a63d623c33b3915cae28d407e8dc198eb2,EGC 111 / Programming 1A (C Programming),A
e85f9e8320fd788ea9be0210dc7674a63d623c33b3915cae28d407e8dc198eb2,EGC 112 / Programming 1B (Python Programming),A
e85f9e8320fd788ea9be0210dc7674a63d623c33b3915cae28d407e8dc198eb2,GNL 101 / English,A
e85f9e8320fd788ea9be0210dc7674a63d623c33b3915cae28d407e8dc198eb2,GNL 102 / Physical Education 1,A
e85f9e8320fd788ea9be0210dc7674a63d623c33b3915cae28d407e8dc198eb2,HSS 111 / Economics-1,A
ce61c2fdd397cc93048148bca7cd7e0cc10cd65f6c06f6bf6415b1bea0f12668,AMS 101 / Probability & Statistics,A
ce61c2fdd397cc93048148bca7cd7e0cc10cd65f6c06f6bf6415b1bea0f12668,AMS 103 / Calculus,A
ce61c2fdd397cc93048148bca7cd7e0cc10cd65f6c06f6bf6415b1bea0f12668,EGC 102 / Digital Design,A
ce61c2fdd397cc93048148bca7cd7e0cc10cd65f6c06f6bf6415b1bea0f12668,EGC 111 / Programming 1A (C Programming),A
ce61c2fdd397cc93048148bca7cd7e0cc10cd65f6c06f6bf6415b1bea0f12668,EGC 112 / Programming 1B (Python Programming),A
ce61c2fdd397cc93048148bca7cd7e0cc10cd65f6c06f6bf6415b1bea0f12668,GNL 101 / English,A
ce61c2fdd397cc93048148bca7cd7e0cc10cd65f6c06f6bf6415b1bea0f12668,GNL 102 / Physical Education 1,A
ce61c2fdd397cc93048148bca7cd7e0cc10cd65f6c06f6bf6415b1bea0f12668,HSS 111 / Economics-1,A
d66d32812a2434fbadafce3fac9b7d26a2b3de5bae8c1c7934607e293634dceb,AMS 102 / Probability & Random Process,A
d66d32812a2434fbadafce3fac9b7d26a2b3de5bae8c1c7934607e293634dceb,AMS 103 / Calculus,A
d66d32812a2434fbadafce3fac9b7d26a2b3de5bae8c1c7934607e293634dceb,EGC 103 / Introduction to Computer Architecture and Operating Systems,A
d66d32812a2434fbadafce3fac9b7d26a2b3de5bae8c1c7934607e293634dceb,EGC 111 / Programming 1A (C Programming),A
d66d32812a2434fbadafce3fac9b7d26a2b3de5bae8c1c7934607e293634dceb,EGC 112 / Programming 1B (Python Programming),A
d66d32812a2434fbadafce3fac9b7d26a2b3de5bae8c1c7934607e293634dceb,GNL 101 / English,A
d66d32812a2434fbadafce3fac9b7d26a2b3de5bae8c1c7934607e293634dceb,GNL 102 / Physical Education 1,A
d66d32812a2434fbadafce3fac9b7d26a2b3de5bae8c1c7934607e293634dceb,HSS 111 / Economics-1,A
aade3972b8e877b97c3b5aaf2ee296b1d4e7b9c4962b8a7dbd10c30edbfe8e13,AMS 101 / Probability & Statistics,A
aade3972b8e877b97c3b5aaf2ee296b1d4e7b9c4962b8a7dbd10c30edbfe8e13,AMS 103 / Calculus,A
aade3972b8e877b97c3b5aaf2ee296b1d4e7b9c4962b8a7dbd10c30edbfe8e13,EGC 102 / Digital Design,A
aade3972b8e877b97c3b5aaf2ee296b1d4e7b9c4962b8a7dbd10c30edbfe8e13,EGC 111 / Programming 1A (C Programming),A
aade3972b8e877b97c3b5aaf2ee296b1d4e7b9c4962b8a7dbd10c30edbfe8e13,EGC 112 / Programming 1B (Python Programming),A
aade3972b8e877b97c3b5aaf2ee296b1d4e7b9c4962b8a7dbd10c30edbfe8e13,GNL 101 / English,A
